board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_s,ppk2_samples,ppk2_current_mean_uA,ppk2_current_max_uA,ppk2_current_p95_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,67506,p256,verify_ok,32,0,68016098,809715,44615.07593,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2211,501,63020.66,63429.85,0.40919,40920,33040.18949,38365.305,36261.539,13519.71998,44615.07593
NUCLEO-F446RE,STM32F446RE,84,67940,p256,keygen,0,64,33178953,394987,88403.16714,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2211,501,63443.24,64255.18,0.81194,81195,32993.56028,38153.988,36209.211,26788.83853,88403.16714
NUCLEO-F446RE,STM32F446RE,84,68364,p256,sign,32,71,34538667,411174,43159.59065,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2211,501,64293.58,64688.56,0.39498,39499,33112.12529,37784.691,36209.211,13078.66383,43159.59065
NUCLEO-F446RE,STM32F446RE,84,69195,p256,verify_ok,32,0,68621524,816922,44545.33759,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2211,501,64702.09,65111.02,0.40893,40894,33009.52652,38365.305,36261.539,13498.58715,44545.33759
NUCLEO-F446RE,STM32F446RE,84,69628,p256,keygen,0,64,33178980,394987,88512.40512,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2211,501,65125.04,65937.64,0.8126,81261,33007.51581,38206.797,36209.211,26821.94095,88512.40512
NUCLEO-F446RE,STM32F446RE,84,70050,p256,sign,32,70,34336853,408772,43038.89974,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2211,502,65976.78,66370.4,0.39362,39363,33133.65908,37890.137,36209.211,13042.09083,43038.89974
NUCLEO-F446RE,STM32F446RE,84,70880,p256,verify_ok,32,0,68619927,816903,45042.99295,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2210,502,66383.94,66797.51,0.41357,41358,33003.81168,38629.738,36261.539,13649.3918,45042.99295
NUCLEO-F446RE,STM32F446RE,84,71312,p256,keygen,0,64,33059081,393560,88327.90935,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2210,502,66810.91,67621.79,0.81088,81089,33008.58354,38312.453,36209.211,26766.03314,88327.90935
NUCLEO-F446RE,STM32F446RE,84,71734,p256,sign,32,71,34286501,408172,43049.86962,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2212,502,67659.56,68053.2,0.39364,39365,33140.37015,37784.691,36209.211,13045.41503,43049.86962
NUCLEO-F446RE,STM32F446RE,84,72558,p256,verify_ok,32,0,68131833,811093,44868.32678,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2211,502,68066.73,68478.44,0.41171,41172,33024.33213,38576.824,36313.879,13596.46266,44868.32678
NUCLEO-F446RE,STM32F446RE,84,72990,p256,keygen,0,64,33059126,393561,88252.12821,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2214,502,68491.83,69301.94,0.81011,81012,33011.58009,37995.641,36209.211,26743.06916,88252.12821
NUCLEO-F446RE,STM32F446RE,84,73415,p256,sign,32,72,34595078,411846,43165.71787,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2208,502,69340.17,69735.29,0.39512,39513,33105.14466,37890.137,36209.211,13080.52057,43165.71787
NUCLEO-F446RE,STM32F446RE,84,74244,p256,verify_ok,32,0,68454882,814939,44850.06915,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2208,501,69748.83,70160.05,0.41122,41123,33050.25822,38206.797,36313.879,13590.93004,44850.06915
NUCLEO-F446RE,STM32F446RE,84,74676,p256,keygen,0,64,33124332,394337,89077.75481,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2211,502,70173.43,70990.6,0.81717,81718,33032.53744,37995.641,36261.539,26993.25903,89077.75481
NUCLEO-F446RE,STM32F446RE,84,75098,p256,sign,32,71,34246799,407699,43187.25988,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2210,502,71028.64,71423.81,0.39517,39518,33117.42826,37890.137,36209.211,13087.04845,43187.25988
NUCLEO-F446RE,STM32F446RE,84,75924,p256,verify_ok,32,0,68303760,813140,44570.77518,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2210,501,71437.35,71846.32,0.40897,40898,33025.1304,38153.988,36313.879,13506.29551,44570.77518
NUCLEO-F446RE,STM32F446RE,84,76358,p256,keygen,0,64,33178980,394987,89100.35113,3526,45200,45200,gcc-arm-none-eabi,O2,off,2204,2210,501,71859.71,72676.75,0.81704,81705,33046.16876,38523.926,36261.539,27000.1064,89100.35113
NUCLEO-F446RE,STM32F446RE,84,76778,p256,sign,32,70,34218355,407361,43073.27507,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2208,501,72715.23,73109.07,0.39384,39385,33141.54364,37784.691,36261.539,13052.5076,43073.27507
NUCLEO-F446RE,STM32F446RE,84,77607,p256,verify_ok,32,0,68438170,814740,44476.92533,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2211,501,73122.6,73530.96,0.40836,40837,33004.81394,38418.164,36261.539,13477.85616,44476.92533
NUCLEO-F446RE,STM32F446RE,84,78039,p256,keygen,0,64,33113564,394209,88431.26165,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2208,501,73544.35,74355.67,0.81132,81133,33029.26034,37837.406,36230.1422,26797.35202,88431.26165
NUCLEO-F446RE,STM32F446RE,84,78463,p256,sign,32,71,34502208,410740,43055.9381,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2211,501,74393.96,74787.6,0.39364,39365,33145.05753,37731.984,36261.539,13047.25397,43055.9381
NUCLEO-F446RE,STM32F446RE,84,79289,p256,verify_ok,32,0,68187967,811761,44882.40297,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2210,501,74801.14,75213.18,0.41204,41205,33008.27304,38153.988,36261.539,13600.72817,44882.40297
NUCLEO-F446RE,STM32F446RE,84,79720,p256,keygen,0,64,33059081,393560,88719.0014,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2214,501,75226.57,76041.76,0.81519,81520,32979.44259,37837.406,36209.211,26884.54588,88719.0014
NUCLEO-F446RE,STM32F446RE,84,80143,p256,sign,32,70,34414960,409701,43165.00331,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2211,500,76079.52,76473.8,0.39428,39429,33175.07522,38048.41,36261.539,13080.30403,43165.00331
NUCLEO-F446RE,STM32F446RE,84,80968,p256,verify_ok,32,0,68163710,811472,44456.9456,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2208,501,76487.82,76895.55,0.40773,40774,33041.01763,38523.926,36261.539,13471.8017,44456.9456
NUCLEO-F446RE,STM32F446RE,84,81400,p256,keygen,0,64,33059035,393559,88644.08635,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2211,501,76908.93,77722.19,0.81326,81327,33029.77032,37837.406,36261.539,26861.84435,88644.08635
NUCLEO-F446RE,STM32F446RE,84,81825,p256,sign,32,71,34529451,411064,43179.6977,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2207,501,77760.66,78155.86,0.3952,39521,33109.1357,38365.305,36209.211,13084.75688,43179.6977
NUCLEO-F446RE,STM32F446RE,84,82658,p256,verify_ok,32,0,68835556,819470,44422.26986,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2208,501,78169.4,78576.9,0.4075,40751,33033.87698,38629.738,36261.539,13461.2939,44422.26986
NUCLEO-F446RE,STM32F446RE,84,83091,p256,keygen,0,64,33178905,394986,88888.2951,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2210,501,78590.29,79405.64,0.81535,81536,33035.85789,37784.691,36261.539,26935.847,88888.2951
NUCLEO-F446RE,STM32F446RE,84,83513,p256,sign,32,71,34362764,409080,43117.60015,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2208,501,79443.69,79838.3,0.39461,39462,33110.95147,37890.137,36209.211,13065.93944,43117.60015
NUCLEO-F446RE,STM32F446RE,84,84342,p256,verify_ok,32,0,68465709,815067,44782.79437,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2208,501,79851.83,80262.83,0.411,41101,33018.40121,38312.453,36261.539,13570.54375,44782.79437
NUCLEO-F446RE,STM32F446RE,84,84775,p256,keygen,0,64,33178905,394986,88460.49005,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2207,501,80276.77,81088.72,0.81195,81196,33014.57678,37837.406,36209.211,26806.20911,88460.49005
NUCLEO-F446RE,STM32F446RE,84,85196,p256,sign,32,71,34169983,406785,43034.44742,3526,45200,45200,gcc-arm-none-eabi,O2,off,2203,2208,501,81126.57,81520.11,0.39354,39355,33136.91411,38418.164,36261.539,13040.74164,43034.44742
NUCLEO-F446RE,STM32F446RE,84,86020,p256,verify_ok,32,0,68086968,810559,44654.06371,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2208,501,81533.64,81943.38,0.40974,40975,33024.66731,38735.605,36313.879,13531.53446,44654.06371
NUCLEO-F446RE,STM32F446RE,84,86452,p256,keygen,0,64,33059081,393560,88542.5897,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2210,501,81956.77,82768.42,0.81165,81166,33057.38846,37995.641,36261.539,26831.08779,88542.5897
NUCLEO-F446RE,STM32F446RE,84,86879,p256,sign,32,71,34724615,413388,43053.30247,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2208,501,82806.81,83200.51,0.3937,39371,33137.99391,37679.293,36261.539,13046.45529,43053.30247
NUCLEO-F446RE,STM32F446RE,84,87708,p256,verify_ok,32,0,68497558,815447,44809.75095,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2210,501,83214.04,83625.12,0.41108,41109,33031.78495,39000.496,36261.539,13578.71241,44809.75095
NUCLEO-F446RE,STM32F446RE,84,88140,p256,keygen,0,64,33059081,393560,89272.73068,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2207,501,83638.5,84457.82,0.81932,81933,33018.02039,37784.691,36209.211,27052.34263,89272.73068
NUCLEO-F446RE,STM32F446RE,84,88564,p256,sign,32,71,34481623,410495,43171.43814,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2207,501,84495.84,84890.84,0.395,39501,33119.5546,37784.691,36261.539,13082.25398,43171.43814
NUCLEO-F446RE,STM32F446RE,84,89393,p256,verify_ok,32,0,68529314,815825,44629.67,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2208,502,84904.38,85313.6,0.40922,40923,33048.60999,38259.621,36261.539,13524.14243,44629.67
NUCLEO-F446RE,STM32F446RE,84,89827,p256,keygen,0,64,33178923,394987,88874.9586,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,85326.99,86142.26,0.81527,81528,33034.14389,37942.883,36261.539,26931.80564,88874.9586
NUCLEO-F446RE,STM32F446RE,84,90252,p256,sign,32,71,34599805,411902,43190.76135,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2210,502,86180.24,86575.25,0.39501,39502,33133.55132,37784.691,36209.211,13088.1095,43190.76135
NUCLEO-F446RE,STM32F446RE,84,91081,p256,verify_ok,32,0,68493924,815403,44395.87271,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,86588.79,86995.75,0.40696,40697,33058.05225,38735.605,36313.879,13453.29476,44395.87271
NUCLEO-F446RE,STM32F446RE,84,91514,p256,keygen,0,64,33178923,394987,88396.6337,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,87009.92,87820.82,0.8109,81091,33033.45922,37995.641,36261.539,26786.8587,88396.6337
NUCLEO-F446RE,STM32F446RE,84,91935,p256,sign,32,70,34244626,407674,43076.7627,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,87859.85,88253.54,0.39369,39370,33156.91922,37942.883,36261.539,13053.56445,43076.7627
NUCLEO-F446RE,STM32F446RE,84,92766,p256,verify_ok,32,0,68610067,816786,45078.63268,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,503,88267.07,88680.55,0.41348,41349,33037.11888,38418.164,36313.879,13660.19172,45078.63268
NUCLEO-F446RE,STM32F446RE,84,93198,p256,keygen,0,64,33059081,393560,88936.29652,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2207,503,88693.94,89509.58,0.81564,81565,33041.97403,37995.641,36261.539,26950.39289,88936.29652
NUCLEO-F446RE,STM32F446RE,84,93621,p256,sign,32,70,34384255,409336,43069.99049,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2207,503,89548.3,89941.95,0.39365,39366,33155.03514,37784.691,36261.539,13051.51227,43069.99049
NUCLEO-F446RE,STM32F446RE,84,94448,p256,verify_ok,32,0,68361910,813832,44773.38667,3526,45200,45200,gcc-arm-none-eabi,O2,off,2202,2210,503,89955.49,90366.09,0.4106,41061,33043.56637,38365.305,36313.879,13567.69293,44773.38667
NUCLEO-F446RE,STM32F446RE,84,94880,p256,keygen,0,64,33059081,393560,88993.01385,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2210,502,90379.47,91195.46,0.81599,81600,33048.83437,38312.453,36261.539,26967.57995,88993.01385
NUCLEO-F446RE,STM32F446RE,84,95307,p256,sign,32,72,34714557,413268,43216.93326,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,91233.7,91628.7,0.395,39501,33154.46086,37784.691,36261.539,13096.04038,43216.93326
NUCLEO-F446RE,STM32F446RE,84,96134,p256,verify_ok,32,0,68353078,813727,44926.02748,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,91642.23,92054.13,0.4119,41191,33051.60451,38523.926,36313.879,13613.94772,44926.02748
NUCLEO-F446RE,STM32F446RE,84,96568,p256,keygen,0,64,33179002,394988,88857.79176,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2207,502,92067.51,92882.98,0.81547,81548,33019.67585,37995.641,36261.539,26926.60356,88857.79176
NUCLEO-F446RE,STM32F446RE,84,96991,p256,sign,32,72,34435574,409947,43199.48149,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2210,502,92920.81,93315.88,0.39507,39508,33135.18158,37784.691,36261.539,13090.75197,43199.48149
NUCLEO-F446RE,STM32F446RE,84,97814,p256,verify_ok,32,0,68021314,809777,44481.1726,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,93329.41,93737.1,0.40769,40770,33062.24429,38629.738,36313.879,13479.14321,44481.1726
NUCLEO-F446RE,STM32F446RE,84,98248,p256,keygen,0,64,33178980,394987,88926.07247,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2207,502,93751.13,94568.09,0.81696,81697,32984.76373,38259.621,36209.211,26947.29469,88926.07247
NUCLEO-F446RE,STM32F446RE,84,98669,p256,sign,32,71,34265634,407924,43086.43498,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,94607.13,95000.77,0.39364,39365,33168.51482,37784.691,36261.539,13056.49545,43086.43498
NUCLEO-F446RE,STM32F446RE,84,99498,p256,verify_ok,32,0,68506506,815553,44660.20815,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2207,502,95014.31,95423.6,0.40929,40930,33065.5964,38788.559,36313.879,13533.39641,44660.20815
NUCLEO-F446RE,STM32F446RE,84,99930,p256,keygen,0,64,33059105,393560,88839.36764,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,95436.99,96250.89,0.8139,81391,33076.52934,38418.164,36261.539,26921.0205,88839.36764
NUCLEO-F446RE,STM32F446RE,84,100353,p256,sign,32,71,34405677,409591,43096.63895,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,96289.3,96683.12,0.39382,39383,33161.24115,37784.691,36261.539,13059.58756,43096.63895
NUCLEO-F446RE,STM32F446RE,84,101189,p256,verify_ok,32,0,69096782,822580,45051.24493,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2207,502,96696.65,97109.96,0.41331,41332,33030.64308,39212.645,36313.879,13651.8924,45051.24493
NUCLEO-F446RE,STM32F446RE,84,101621,p256,keygen,0,64,33059105,393560,88778.94119,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2210,502,97123.34,97937.02,0.81368,81369,33062.97759,37890.137,36261.539,26902.70945,88778.94119
NUCLEO-F446RE,STM32F446RE,84,102046,p256,sign,32,72,34508255,410812,43214.8792,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,97975.58,98370.56,0.39498,39499,33154.57437,37837.406,36313.879,13095.41794,43214.8792
NUCLEO-F446RE,STM32F446RE,84,102871,p256,verify_ok,32,0,68229089,812251,44744.26647,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2210,502,98384.08,98793.98,0.4099,40991,33078.45713,39159.59,36313.879,13558.86863,44744.26647
NUCLEO-F446RE,STM32F446RE,84,103304,p256,keygen,0,64,33124310,394337,88299.50988,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,503,98807.37,99617.35,0.80998,80999,33034.6197,37890.137,36261.539,26757.42724,88299.50988
NUCLEO-F446RE,STM32F446RE,84,103730,p256,sign,32,71,34602322,411932,43232.22937,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2210,503,99655.77,100050.91,0.39514,39515,33154.41521,37995.641,36261.539,13100.67557,43232.22937
NUCLEO-F446RE,STM32F446RE,84,104556,p256,verify_ok,32,0,68271531,812756,44515.14359,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,100064.43,100472.51,0.40808,40809,33055.88252,38841.523,36313.879,13489.43745,44515.14359
NUCLEO-F446RE,STM32F446RE,84,104990,p256,keygen,0,64,33178986,394987,88929.00791,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,502,100485.9,101301.5,0.8156,81561,33040.85518,37995.641,36261.539,26948.18422,88929.00791
NUCLEO-F446RE,STM32F446RE,84,105414,p256,sign,32,72,34512291,410860,43091.45665,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,503,101340.15,101733.74,0.39359,39360,33176.61752,37784.691,36261.539,13058.01717,43091.45665
NUCLEO-F446RE,STM32F446RE,84,106241,p256,verify_ok,32,0,68354436,813743,44668.74385,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2207,503,101747.27,102157.01,0.40974,40975,33035.53465,38629.738,36313.879,13535.98299,44668.74385
NUCLEO-F446RE,STM32F446RE,84,106673,p256,keygen,0,64,33059105,393560,89661.08009,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,503,102170.49,102993.45,0.82296,82297,33014.95163,38418.164,36209.211,27170.02427,89661.08009
NUCLEO-F446RE,STM32F446RE,84,107096,p256,sign,32,71,34409126,409632,43076.1718,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,503,103031.78,103425.49,0.39371,39372,33154.76181,37995.641,36261.539,13053.38539,43076.1718
NUCLEO-F446RE,STM32F446RE,84,107924,p256,verify_ok,32,0,68414076,814453,44823.06612,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,503,103439.12,103850.12,0.411,41101,33048.07704,38471.039,36313.879,13582.74731,44823.06612
NUCLEO-F446RE,STM32F446RE,84,108356,p256,keygen,0,64,33059081,393560,88556.73712,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,503,103863.6,104675.97,0.81237,81238,33033.37134,37995.641,36261.539,26835.37489,88556.73712
NUCLEO-F446RE,STM32F446RE,84,108779,p256,sign,32,71,34410922,409653,43146.53967,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,503,104714.28,105108.69,0.39441,39442,33149.94684,37942.883,36261.539,13074.70899,43146.53967
NUCLEO-F446RE,STM32F446RE,84,109610,p256,verify_ok,32,0,68684862,817676,44966.96342,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2210,503,105122.87,105534.8,0.41193,41194,33079.27391,38418.164,36313.879,13626.35255,44966.96342
NUCLEO-F446RE,STM32F446RE,84,110043,p256,keygen,0,64,33124370,394337,88593.40571,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2207,503,105548.27,106360.99,0.81272,81273,33032.81772,37995.641,36261.539,26846.48658,88593.40571
NUCLEO-F446RE,STM32F446RE,84,110464,p256,sign,32,72,34227014,407464,43212.74029,3526,45200,45200,gcc-arm-none-eabi,O2,off,2201,2208,503,106399.35,106794.43,0.39508,39509,33144.50092,38101.191,36261.539,13094.76978,43212.74029
NUCLEO-F446RE,STM32F446RE,84,111288,p256,verify_ok,32,0,68053421,810159,44838.55291,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,503,106808.06,107218.98,0.41092,41093,33065.92488,38365.305,36313.879,13587.44028,44838.55291
NUCLEO-F446RE,STM32F446RE,84,111722,p256,keygen,0,64,33178905,394986,88740.45065,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,503,107232.45,108046.43,0.81398,81399,33036.4259,37995.641,36261.539,26891.04565,88740.45065
NUCLEO-F446RE,STM32F446RE,84,112143,p256,sign,32,70,34279112,408084,43079.0569,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,503,108084.76,108478.41,0.39365,39366,33161.98916,37942.883,36261.539,13054.25967,43079.0569
NUCLEO-F446RE,STM32F446RE,84,112971,p256,verify_ok,32,0,68417048,814488,44677.92002,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,503,108492.04,108901.86,0.40982,40983,33035.90302,38523.926,36313.879,13538.76364,44677.92002
NUCLEO-F446RE,STM32F446RE,84,113404,p256,keygen,0,64,33113550,394208,88829.59481,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,503,108915.34,109730.07,0.81473,81474,33039.20731,37942.883,36261.539,26918.05903,88829.59481
NUCLEO-F446RE,STM32F446RE,84,113829,p256,sign,32,72,34577350,411635,43052.97752,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,503,109768.37,110162.01,0.39364,39365,33142.75663,37890.137,36209.211,13046.35682,43052.97752
NUCLEO-F446RE,STM32F446RE,84,114659,p256,verify_ok,32,0,68578987,816416,44668.00808,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,503,110175.62,110585.33,0.40971,40972,33037.39369,38523.926,36313.879,13535.76002,44668.00808
NUCLEO-F446RE,STM32F446RE,84,115091,p256,keygen,0,64,33059105,393560,89211.85271,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,504,110598.8,111416.55,0.81775,81776,33058.80257,37890.137,36261.539,27033.89476,89211.85271
NUCLEO-F446RE,STM32F446RE,84,115518,p256,sign,32,71,34751129,413703,43147.63783,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,504,111454.59,111848.99,0.3944,39441,33151.62054,37995.641,36261.539,13075.04177,43147.63783
NUCLEO-F446RE,STM32F446RE,84,116344,p256,verify_ok,32,0,68192865,811819,44442.95532,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,504,111863.16,112270.78,0.40762,40763,33039.54178,38471.039,36313.879,13467.56222,44442.95532
NUCLEO-F446RE,STM32F446RE,84,116775,p256,keygen,0,64,33059081,393560,88352.49497,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,504,112284.25,113094.7,0.81045,81046,33035.25694,37890.137,36261.539,26773.48332,88352.49497
NUCLEO-F446RE,STM32F446RE,84,117197,p256,sign,32,71,34220344,407385,43201.79714,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,503,113133.17,113528.29,0.39512,39513,33132.79911,37890.137,36261.539,13091.45368,43201.79714
NUCLEO-F446RE,STM32F446RE,84,118017,p256,verify_ok,32,0,67770796,806795,44523.73393,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,504,113541.92,113950.15,0.40823,40824,33050.1317,38894.5,36313.879,13492.04059,44523.73393
NUCLEO-F446RE,STM32F446RE,84,118451,p256,keygen,0,64,33178905,394986,88812.41391,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2208,504,113963.62,114778.4,0.81478,81479,33030.7513,37837.406,36209.211,26912.8527,88812.41391
NUCLEO-F446RE,STM32F446RE,84,118878,p256,sign,32,70,34800184,414287,43108.96483,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2207,504,114816.79,115211.09,0.3943,39431,33130.37547,37942.883,36261.539,13063.32267,43108.96483
NUCLEO-F446RE,STM32F446RE,84,119706,p256,verify_ok,32,0,68382646,814079,44901.68298,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,504,115224.71,115636.49,0.41178,41179,33043.27339,38365.305,36261.539,13606.5706,44901.68298
NUCLEO-F446RE,STM32F446RE,84,120140,p256,keygen,0,64,33178905,394986,88906.94048,3526,45200,45200,gcc-arm-none-eabi,O2,off,2200,2205,504,115650.47,116467.47,0.817,81701,32976.11711,37837.406,36209.211,26941.49712,88906.94048
