board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,lib_commit,fw_git,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_ms,ppk2_samples,ppk2_current_mean_uA,ppk2_current_p95_uA,ppk2_current_max_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,9272,dilithium2,verify_ok,2420,0,3184352,37908,3504.8345640000002,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,17273.0,17310.0,37.0,38.0,28862.666578947363,34579.781650000004,34710.25,1062.07108,3504.8345640000002
NUCLEO-F446RE,STM32F446RE,84,9382,dilithium2,keygen,0,1312,3109309,37015,3735.9120084,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,17383.0,17420.0,37.0,38.0,30703.790210526313,34813.2672,35026.82,1132.0945480000003,3735.9120084
NUCLEO-F446RE,STM32F446RE,84,9582,dilithium2,sign,14,2420,15763824,187664,17443.578932999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2218,412,17583.0,17770.0,187.0,188.0,28279.70979787234,34887.81225,35100.488,5285.933010000001,17443.578932999997
NUCLEO-F446RE,STM32F446RE,84,9633,dilithium2,verify_ok,2420,0,3184047,37905,3624.1018473,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2218,412,17634.0,17671.0,37.0,38.0,29813.93434210526,34909.26895,35009.328,1098.212681,3624.1018473
NUCLEO-F446RE,STM32F446RE,84,9744,dilithium2,keygen,0,1312,3109346,37016,3730.6997112,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2218,412,17745.0,17782.0,37.0,38.0,30658.919026315794,35000.76535,35100.488,1130.5150640000002,3730.6997112
NUCLEO-F446RE,STM32F446RE,84,9811,dilithium2,sign,14,2420,4497050,53536,5043.5759484,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,17812.0,17865.0,53.0,54.0,28845.599259259267,33778.58765,34219.477,1528.356348,5043.5759484
NUCLEO-F446RE,STM32F446RE,84,9862,dilithium2,verify_ok,2420,0,3184141,37906,3732.2200212,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,17863.0,17900.0,37.0,38.0,30342.460684210528,34946.7144,34954.016,1130.9757639999998,3732.2200212
NUCLEO-F446RE,STM32F446RE,84,9971,dilithium2,keygen,0,1312,3043826,36236,3665.4056769,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,17972.0,18008.0,36.0,37.0,30692.99478378379,34893.005,35000.523,1110.728993,3665.4056769
NUCLEO-F446RE,STM32F446RE,84,10060,dilithium2,sign,14,2420,6345624,75543,7318.1877945,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18061.0,18136.0,75.0,76.0,29580.396907894738,34809.82125,34969.402,2217.632665,7318.1877945
NUCLEO-F446RE,STM32F446RE,84,10110,dilithium2,verify_ok,2420,0,3184181,37906,3662.3891666999994,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18111.0,18148.0,37.0,38.0,30112.023131578946,34817.357899999995,34931.766,1109.814899,3662.3891666999994
NUCLEO-F446RE,STM32F446RE,84,10219,dilithium2,keygen,0,1312,2978416,35457,3673.4313626999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18220.0,18255.0,35.0,36.0,31875.544583333332,34795.0635,34907.059,1113.1610190000001,3673.4313626999997
NUCLEO-F446RE,STM32F446RE,84,10346,dilithium2,sign,14,2420,9562560,113840,10141.793910600001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18347.0,18460.0,113.0,114.0,27261.196263157897,34688.1757,35011.41,3073.2708820000003,10141.793910600001
NUCLEO-F446RE,STM32F446RE,84,10397,dilithium2,verify_ok,2420,0,3183985,37904,3041.5443464999994,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18398.0,18435.0,37.0,38.0,24907.975684210527,25052.80725,25062.465,921.6801050000001,3041.5443464999994
NUCLEO-F446RE,STM32F446RE,84,10506,dilithium2,keygen,0,1312,3065685,36496,3624.5190761999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18507.0,18543.0,36.0,37.0,30607.522729729724,34234.968,34257.93,1098.339114,3624.5190761999997
NUCLEO-F446RE,STM32F446RE,84,10654,dilithium2,sign,14,2420,11286705,134365,12019.1290791,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18655.0,18789.0,134.0,135.0,27167.86259259259,34694.5754,35005.637,3642.1603270000005,12019.1290791
NUCLEO-F446RE,STM32F446RE,84,10705,dilithium2,verify_ok,2420,0,3183686,37901,3441.3864441,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18706.0,18743.0,37.0,38.0,28363.127921052634,34741.77445,34954.484,1042.8443770000001,3441.3864441
NUCLEO-F446RE,STM32F446RE,84,10815,dilithium2,keygen,0,1312,3131004,37273,3564.1678677000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18816.0,18853.0,37.0,38.0,29326.781289473685,34626.35935,34665.328,1080.050869,3564.1678677000004
NUCLEO-F446RE,STM32F446RE,84,10882,dilithium2,sign,14,2420,4496817,53533,4996.7991909,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18883.0,18936.0,53.0,54.0,28512.38,34646.82475,35093.059,1514.181573,4996.7991909
NUCLEO-F446RE,STM32F446RE,84,10933,dilithium2,verify_ok,2420,0,3184092,37905,3503.4629553,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,18934.0,18971.0,37.0,38.0,28830.98744736842,34777.3471,34849.191,1061.655441,3503.4629553
NUCLEO-F446RE,STM32F446RE,84,11042,dilithium2,keygen,0,1312,3065318,36491,3548.984604,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,19043.0,19079.0,36.0,37.0,29997.711486486478,34705.3404,34826.48,1075.44988,3548.984604
NUCLEO-F446RE,STM32F446RE,84,11110,dilithium2,sign,14,2420,4617275,54967,5000.6824461000015,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,19111.0,19165.0,54.0,55.0,27999.45207272728,34008.4764,34415.141,1515.3583170000002,5000.6824461000015
NUCLEO-F446RE,STM32F446RE,84,11161,dilithium2,verify_ok,2420,0,3183549,37899,3798.9415563000002,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,19162.0,19199.0,37.0,38.0,30858.777526315793,34834.552500000005,34932.809,1151.1944109999997,3798.9415563000002
NUCLEO-F446RE,STM32F446RE,84,11270,dilithium2,keygen,0,1312,3043583,36233,3705.8963336999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,19271.0,19307.0,36.0,37.0,31028.01467567567,34705.8682,34915.418,1122.998889,3705.8963336999996
NUCLEO-F446RE,STM32F446RE,84,11640,dilithium2,sign,14,2420,30015131,357322,33876.1578243,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,19641.0,19998.0,357.0,358.0,28770.1857877095,34519.3213,35155.625,10265.502370999999,33876.1578243
NUCLEO-F446RE,STM32F446RE,84,11692,dilithium2,verify_ok,2420,0,3183527,37899,3738.1135505999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,19693.0,19730.0,37.0,38.0,30679.696500000005,33939.29915,34177.754,1132.761682,3738.1135505999996
NUCLEO-F446RE,STM32F446RE,84,11801,dilithium2,keygen,0,1312,3065498,36494,2886.5499168000006,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,19802.0,19838.0,36.0,37.0,24326.776675675676,28760.362199999985,32650.094,874.712096,2886.5499168000006
NUCLEO-F446RE,STM32F446RE,84,11886,dilithium2,sign,14,2420,6049603,72019,7235.4971337,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,19887.0,19959.0,72.0,73.0,30512.590136986302,34706.951199999996,35093.438,2192.5748890000004,7235.4971337
NUCLEO-F446RE,STM32F446RE,84,11938,dilithium2,verify_ok,2420,0,3238638,38555,3879.2985231,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,19939.0,19977.0,38.0,39.0,31029.622487179488,34299.3255,34610.27,1175.5450070000002,3879.2985231
NUCLEO-F446RE,STM32F446RE,84,12047,dilithium2,keygen,0,1312,3043753,36235,2964.5796081,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,20048.0,20084.0,36.0,37.0,24916.05516216216,25118.1188,25126.402,898.3574570000001,2964.5796081
NUCLEO-F446RE,STM32F446RE,84,12134,dilithium2,sign,14,2420,6221038,74059,7220.530333500001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,20135.0,20209.0,74.0,75.0,29575.373106666673,34348.1695,34627.637,2188.039495,7220.530333500001
NUCLEO-F446RE,STM32F446RE,84,12187,dilithium2,verify_ok,2420,0,3304009,39333,3468.0220079999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,20188.0,20227.0,39.0,40.0,27099.50455,34009.282400000004,34255.258,1050.91576,3468.0220079999995
NUCLEO-F446RE,STM32F446RE,84,12296,dilithium2,keygen,0,1312,3021780,35973,2881.7659200000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,20297.0,20332.0,35.0,36.0,24947.47205555556,25087.50375,25105.107,873.2624,2881.7659200000003
NUCLEO-F446RE,STM32F446RE,84,12401,dilithium2,sign,14,2420,7715881,91855,9328.501261200003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,20402.0,20493.0,91.0,92.0,31096.094782608703,34272.7296,34430.68,2826.818564,9328.501261200003
NUCLEO-F446RE,STM32F446RE,84,12453,dilithium2,verify_ok,2420,0,3304030,39333,4001.7952919999993,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,20454.0,20493.0,39.0,40.0,31177.397999999997,34271.2064,34430.68,1212.66524,4001.7952919999993
NUCLEO-F446RE,STM32F446RE,84,12563,dilithium2,keygen,0,1312,3130714,37270,3693.6786084,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,20564.0,20601.0,37.0,38.0,30303.73331578947,34130.1319,34249.406,1119.2965479999998,3693.6786084
NUCLEO-F446RE,STM32F446RE,84,12650,dilithium2,sign,14,2420,6223296,74086,7466.952523800001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,20651.0,20725.0,74.0,75.0,30582.748746666664,34015.3873,34223.527,2262.7128860000003,7466.952523800001
NUCLEO-F446RE,STM32F446RE,84,12702,dilithium2,verify_ok,2420,0,3249774,38687,3788.911278899999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,20703.0,20741.0,38.0,39.0,30307.491179487177,34038.6396,34223.527,1148.1549330000003,3788.911278899999
NUCLEO-F446RE,STM32F446RE,84,12811,dilithium2,keygen,0,1312,3000215,35716,2871.6327717,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,20812.0,20847.0,35.0,36.0,24859.34063888889,25017.932,25028.457,870.1917490000001,2871.6327717
NUCLEO-F446RE,STM32F446RE,84,13018,dilithium2,sign,14,2420,16239455,193326,18149.2096665,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,411,21019.0,21212.0,193.0,194.0,28526.00979381443,34557.1545,35035.133,5499.760505,18149.2096665
NUCLEO-F446RE,STM32F446RE,84,13069,dilithium2,verify_ok,2420,0,3184139,37906,3044.9958726000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,411,21070.0,21107.0,37.0,38.0,24941.398289473687,25072.63555,25076.648,922.7260220000001,3044.9958726000004
NUCLEO-F446RE,STM32F446RE,84,13178,dilithium2,keygen,0,1312,3065476,36493,3632.7460884000006,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,411,21179.0,21215.0,36.0,37.0,30654.288513513515,34054.369399999996,34118.223,1100.8321480000002,3632.7460884000006
NUCLEO-F446RE,STM32F446RE,84,13246,dilithium2,sign,14,2420,4562282,54312,5274.8298174,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,411,21247.0,21301.0,54.0,55.0,29451.031363636368,34840.8616,35037.586,1598.4332779999997,5274.8298174
NUCLEO-F446RE,STM32F446RE,84,13297,dilithium2,verify_ok,2420,0,3184268,37907,2986.7848130999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,21298.0,21335.0,37.0,38.0,24381.870842105265,25055.92575,25075.799,905.086307,2986.7848130999996
NUCLEO-F446RE,STM32F446RE,84,13406,dilithium2,keygen,0,1312,3043544,36232,3702.5286540000006,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,21407.0,21443.0,36.0,37.0,30907.366540540537,34500.1656,34821.207,1121.97838,3702.5286540000006
NUCLEO-F446RE,STM32F446RE,84,13512,dilithium2,sign,14,2420,7788320,92718,8403.052013400002,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,21513.0,21605.0,92.0,93.0,27610.135537634407,34747.534,35108.887,2546.379398,8403.052013400002
NUCLEO-F446RE,STM32F446RE,84,13563,dilithium2,verify_ok,2420,0,3184032,37905,2976.7864103999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,411,21564.0,21601.0,37.0,38.0,24300.08742105263,25066.904449999998,25101.16,902.056488,2976.7864103999996
NUCLEO-F446RE,STM32F446RE,84,13672,dilithium2,keygen,0,1312,3043710,36234,3657.7548348,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,411,21673.0,21709.0,36.0,37.0,30540.73086486486,34357.962,34481.941,1108.4105559999998,3657.7548348
NUCLEO-F446RE,STM32F446RE,84,13739,dilithium2,sign,14,2420,4496528,53530,5162.8891478999985,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,411,21740.0,21793.0,53.0,54.0,29447.03731481481,34897.13435,35232.672,1564.511863,5162.8891478999985
NUCLEO-F446RE,STM32F446RE,84,13790,dilithium2,verify_ok,2420,0,3249715,38687,3260.1594530999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,411,21791.0,21829.0,38.0,39.0,26225.253948717953,34618.1513,34857.797,987.927107,3260.1594530999996
NUCLEO-F446RE,STM32F446RE,84,13900,dilithium2,keygen,0,1312,3021807,35973,3232.9204446,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,21901.0,21936.0,35.0,36.0,28174.385916666666,34417.98825,34605.031,979.6728620000001,3232.9204446
NUCLEO-F446RE,STM32F446RE,84,14037,dilithium2,sign,14,2420,10462394,124552,12309.0662145,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,22038.0,22162.0,124.0,125.0,30060.98836,34831.7076,35288.102,3730.020065,12309.0662145
NUCLEO-F446RE,STM32F446RE,84,14090,dilithium2,verify_ok,2420,0,3238646,38555,3483.3937644,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,22091.0,22129.0,38.0,39.0,27709.86494871795,33864.758200000004,34231.027,1055.573868,3483.3937644
NUCLEO-F446RE,STM32F446RE,84,14199,dilithium2,keygen,0,1312,3043785,36235,2944.6056914999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,22200.0,22236.0,36.0,37.0,24784.650270270267,24929.3106,24934.271,892.3047550000001,2944.6056914999995
NUCLEO-F446RE,STM32F446RE,84,14359,dilithium2,sign,14,2420,12300044,146429,13663.5726645,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,22360.0,22506.0,146.0,147.0,28318.430659863945,34788.3995,35001.945,4140.476565,13663.5726645
NUCLEO-F446RE,STM32F446RE,84,14410,dilithium2,verify_ok,2420,0,3184367,37909,3003.0703658999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,22411.0,22448.0,37.0,38.0,24512.25336842105,25134.461649999997,25147.779,910.021323,3003.0703658999996
NUCLEO-F446RE,STM32F446RE,84,14519,dilithium2,keygen,0,1312,3021834,35974,3665.2360338,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,22520.0,22555.0,35.0,36.0,31451.556583333335,34290.20125,34362.551,1110.6775859999998,3665.2360338
NUCLEO-F446RE,STM32F446RE,84,14663,dilithium2,sign,14,2420,11046671,131507,11693.966242199998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,22664.0,22795.0,131.0,132.0,27060.66297727272,34468.70895,34887.578,3543.626134,11693.966242199998
NUCLEO-F446RE,STM32F446RE,84,14714,dilithium2,verify_ok,2420,0,3184002,37904,3405.4290897,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,22715.0,22752.0,37.0,38.0,27812.461,34351.030699999996,34727.762,1031.948209,3405.4290897
NUCLEO-F446RE,STM32F446RE,84,14824,dilithium2,keygen,0,1312,3022010,35976,3061.3731884999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,22825.0,22860.0,35.0,36.0,26690.39586111111,33714.918,34455.75,927.688845,3061.3731884999997
NUCLEO-F446RE,STM32F446RE,84,14927,dilithium2,sign,14,2420,7598997,90464,8249.4088644,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,411,22928.0,23018.0,90.0,91.0,27744.368186813186,34531.8045,34851.551,2499.8208680000002,8249.4088644
NUCLEO-F446RE,STM32F446RE,84,14978,dilithium2,verify_ok,2420,0,3184253,37907,3574.2191364,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,411,22979.0,23016.0,37.0,38.0,29408.46836842105,34603.843799999995,34719.848,1083.0967080000003,3574.2191364
NUCLEO-F446RE,STM32F446RE,84,15087,dilithium2,keygen,0,1312,3065476,36493,3639.5568,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,411,23088.0,23124.0,36.0,37.0,30739.567351351354,34260.7586,34467.992,1102.8960000000002,3639.5568
NUCLEO-F446RE,STM32F446RE,84,15268,dilithium2,sign,14,2420,14047918,167237,17035.7110968,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,23269.0,23436.0,167.0,168.0,30913.712464285716,34544.984,35131.328,5162.336696,17035.7110968
NUCLEO-F446RE,STM32F446RE,84,15319,dilithium2,verify_ok,2420,0,3184004,37904,3940.046616000001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,23320.0,23357.0,37.0,38.0,32298.685868421057,34230.7564,34493.531,1193.9535200000003,3940.046616000001
NUCLEO-F446RE,STM32F446RE,84,15429,dilithium2,keygen,0,1312,3121055,37155,3517.7364222,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,23430.0,23467.0,37.0,38.0,28734.487500000003,33604.21125,33837.605,1065.980734,3517.7364222
NUCLEO-F446RE,STM32F446RE,84,15623,dilithium2,sign,14,2420,15173351,180635,17786.635660199998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,23624.0,23804.0,180.0,181.0,29966.013381215467,34707.027,35159.41,5389.889594,17786.635660199998
NUCLEO-F446RE,STM32F446RE,84,15675,dilithium2,verify_ok,2420,0,3249470,38684,3819.0678207000005,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2220,412,23676.0,23714.0,38.0,39.0,30470.754948717953,33865.699400000005,34118.918,1157.2932789999998,3819.0678207000005
NUCLEO-F446RE,STM32F446RE,84,15784,dilithium2,keygen,0,1312,3043958,36237,3917.2212288,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,23785.0,23821.0,36.0,37.0,32983.15502702703,35065.7004,35159.41,1187.0367360000002,3917.2212288
NUCLEO-F446RE,STM32F446RE,84,16044,dilithium2,sign,14,2420,20743678,246948,23620.735627500002,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,24045.0,24291.0,246.0,247.0,29065.52614574899,34747.0984,34985.496,7157.798675,23620.735627500002
NUCLEO-F446RE,STM32F446RE,84,16095,dilithium2,verify_ok,2420,0,3183913,37903,3005.0050040999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2206,2221,412,24096.0,24133.0,37.0,38.0,24525.95663157895,25001.4906,25012.682,910.6075769999999,3005.0050040999995
NUCLEO-F446RE,STM32F446RE,84,16206,dilithium2,keygen,0,1312,3174208,37788,4010.333316,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,24207.0,24244.0,37.0,38.0,32545.933236842106,34331.899,34507.75,1215.25252,4010.333316
NUCLEO-F446RE,STM32F446RE,84,16291,dilithium2,sign,14,2420,6046804,71985,7062.2222187,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,24292.0,24363.0,71.0,72.0,30151.068750000002,33987.15005,34176.898,2140.067339,7062.2222187
NUCLEO-F446RE,STM32F446RE,84,16342,dilithium2,verify_ok,2420,0,3183834,37902,3430.9219395000005,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,24343.0,24380.0,37.0,38.0,28051.956421052633,33667.26595,34094.547,1039.6733150000002,3430.9219395000005
NUCLEO-F446RE,STM32F446RE,84,16451,dilithium2,keygen,0,1312,3043620,36233,2956.4582321999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,24452.0,24488.0,36.0,37.0,24886.3015945946,25036.7714,25039.104,895.8964339999999,2956.4582321999997
NUCLEO-F446RE,STM32F446RE,84,16599,dilithium2,sign,14,2420,11314404,134695,13259.9427015,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,24600.0,24734.0,134.0,135.0,30013.861703703707,34080.2694,34327.184,4018.164455,13259.9427015
NUCLEO-F446RE,STM32F446RE,84,16650,dilithium2,verify_ok,2420,0,3184278,37908,3741.5889489,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,24651.0,24688.0,37.0,38.0,30693.38202631579,34204.791900000004,34327.184,1133.8148330000001,3741.5889489
NUCLEO-F446RE,STM32F446RE,84,16760,dilithium2,keygen,0,1312,3109029,37012,3342.0393732,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,24761.0,24798.0,37.0,38.0,27559.98665789473,34755.9383,34920.535,1012.7392039999999,3342.0393732
NUCLEO-F446RE,STM32F446RE,84,16962,dilithium2,sign,14,2420,15873561,188970,18734.1551364,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,24963.0,25151.0,188.0,189.0,30175.087666666663,34050.667,34368.102,5677.016708,18734.1551364
NUCLEO-F446RE,STM32F446RE,84,17013,dilithium2,verify_ok,2420,0,3184337,37908,3738.871801499999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,25014.0,25051.0,37.0,38.0,30489.55715789474,34132.31845,34297.113,1132.9914550000003,3738.871801499999
NUCLEO-F446RE,STM32F446RE,84,17123,dilithium2,keygen,0,1312,3021626,35971,3288.3876795000006,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,25124.0,25159.0,35.0,36.0,28596.770222222218,33680.40775,33917.898,996.481115,3288.3876795000006
NUCLEO-F446RE,STM32F446RE,84,17302,dilithium2,sign,14,2420,13988772,166533,15798.4690875,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,412,25303.0,25469.0,166.0,167.0,28870.727425149697,34602.0088,34922.609,4787.414875,15798.4690875
NUCLEO-F446RE,STM32F446RE,84,17354,dilithium2,verify_ok,2420,0,3183741,37901,3676.5852419999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,25355.0,25392.0,37.0,38.0,30083.023184210517,33917.64635,34072.109,1114.11674,3676.5852419999997
NUCLEO-F446RE,STM32F446RE,84,17463,dilithium2,keygen,0,1312,3087213,36752,2957.0987886000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,25464.0,25500.0,36.0,37.0,24830.72543243243,25075.8948,25082.627,896.090542,2957.0987886000003
NUCLEO-F446RE,STM32F446RE,84,17530,dilithium2,sign,14,2420,4497087,53536,5250.492812399999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2220,412,25531.0,25584.0,53.0,54.0,30104.50762962963,34731.7437,34934.73,1591.058428,5250.492812399999
NUCLEO-F446RE,STM32F446RE,84,17582,dilithium2,verify_ok,2420,0,3303869,39331,3982.4725776,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,25583.0,25622.0,39.0,40.0,31017.0429,34424.46505,34512.352,1206.8098720000003,3982.4725776
NUCLEO-F446RE,STM32F446RE,84,17692,dilithium2,keygen,0,1312,3087160,36751,3249.6798774,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,25693.0,25729.0,36.0,37.0,27443.453756756753,34947.024000000005,35108.234,984.751478,3249.6798774
NUCLEO-F446RE,STM32F446RE,84,17777,dilithium2,sign,14,2420,5990649,71317,6368.9976074999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,25778.0,25849.0,71.0,72.0,27150.527208333333,34616.6255,34795.512,1929.9992750000001,6368.9976074999995
NUCLEO-F446RE,STM32F446RE,84,17829,dilithium2,verify_ok,2420,0,3249393,38683,4086.0337452,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,412,25830.0,25868.0,38.0,39.0,32383.629538461537,34734.2655,34795.512,1238.192044,4086.0337452
